//V	Name	X	Y	st	e	l	Demand
Arc	53	82	58.83	58.83	58.83
Arc	53	61	25.71	25.71	25.71
Arc	53	83	57.31	57.31	57.31
Arc	53	62	30.59	30.59	30.59
Arc	53	84	59.03	59.03	59.03
Arc	53	63	35.51	35.51	35.51
Arc	53	85	60.01	60.01	60.01
Arc	53	64	25.32	25.32	25.32
Arc	53	86	54.63	54.63	54.63
Arc	53	65	35.23	35.23	35.23
Arc	53	87	54.23	54.23	54.23
Arc	54	66	25.5	25.5	25.5
Arc	54	88	55.04	55.04	55.04
Arc	54	67	30.41	30.41	30.41
Arc	54	89	52.39	52.39	52.39
Arc	54	68	20.22	20.22	20.22
Arc	54	69	25.18	25.18	25.18
Arc	54	90	48.47	48.47	48.47
Arc	54	91	53.14	53.14	53.14
Arc	54	70	56.65	56.65	56.65
Arc	54	92	79.06	79.06	79.06
Arc	54	71	58.6	58.6	58.6
Arc	54	93	78.45	78.45	78.45
Arc	54	72	22.83	22.83	22.83
Arc	54	94	75.58	75.58	75.58
Arc	54	73	53.85	53.85	53.85
Arc	54	95	72.8	72.8	72.8
Arc	54	74	27.31	27.31	27.31
Arc	54	96	72.28	72.28	72.28
Arc	54	75	55.08	55.08	55.08
Arc	54	97	77.13	77.13	77.13
Arc	54	76	54.12	54.12	54.12
Arc	54	98	66.94	66.94	66.94
Arc	54	55	5.0	5.0	5.0
Arc	54	77	50.16	50.16	50.16
Arc	54	99	71.2	71.2	71.2
Arc	54	56	5.39	5.39	5.39
Arc	54	78	52.35	52.35	52.35
Arc	54	57	5.39	5.39	5.39
Arc	54	79	49.24	49.24	49.24
Arc	54	58	6.4	6.4	6.4
Arc	54	59	6.4	6.4	6.4
Arc	54	100	76.12	76.12	76.12
Arc	54	80	45.54	45.54	45.54
Arc	54	81	49.74	49.74	49.74
Arc	54	60	8.6	8.6	8.6
Arc	54	82	55.8	55.8	55.8
Arc	54	61	21.54	21.54	21.54
Arc	54	83	54.08	54.08	54.08
Arc	54	62	26.25	26.25	26.25
Arc	54	84	55.57	55.57	55.57
Arc	54	63	31.05	31.05	31.05
Arc	54	85	56.36	56.36	56.36
Arc	54	64	20.88	20.88	20.88
Arc	54	86	51.0	51.0	51.0
Arc	54	65	30.59	30.59	30.59
Arc	54	87	50.54	50.54	50.54
Arc	55	66	20.62	20.62	20.62
Arc	55	88	50.54	50.54	50.54
Arc	55	67	25.5	25.5	25.5
Arc	55	89	47.85	47.85	47.85
Arc	55	68	15.3	15.3	15.3
Arc	55	69	20.22	20.22	20.22
Arc	55	90	43.86	43.86	43.86
Arc	55	91	48.47	48.47	48.47
Arc	55	70	55.08	55.08	55.08
Arc	55	92	74.33	74.33	74.33
Arc	55	71	56.65	56.65	56.65
Arc	55	93	73.68	73.68	73.68
Arc	55	72	18.6	18.6	18.6
Arc	55	94	70.84	70.84	70.84
Arc	55	73	52.2	52.2	52.2
Arc	55	95	68.01	68.01	68.01
Arc	55	74	22.83	22.83	22.83
Arc	55	96	67.45	67.45	67.45
Arc	55	75	50.09	50.09	50.09
Arc	55	97	72.28	72.28	72.28
Arc	55	76	52.0	52.0	52.0
Arc	55	98	62.1	62.1	62.1
Arc	55	77	48.38	48.38	48.38
Arc	55	99	66.29	66.29	66.29
Arc	55	56	10.2	10.2	10.2
Arc	55	78	50.16	50.16	50.16
Arc	55	57	2.0	2.0	2.0
Arc	55	79	47.43	47.43	47.43
Arc	55	58	10.77	10.77	10.77
Arc	55	59	4.0	4.0	4.0
Arc	55	100	71.2	71.2	71.2
Arc	55	80	44.15	44.15	44.15
Arc	55	81	47.42	47.42	47.42
Arc	55	60	12.21	12.21	12.21
Arc	55	82	51.86	51.86	51.86
Arc	55	61	17.0	17.0	17.0
Arc	55	83	50.0	50.0	50.0
Arc	55	62	21.54	21.54	21.54
Arc	55	84	51.31	51.31	51.31
Arc	55	63	26.25	26.25	26.25
Arc	55	85	51.97	51.97	51.97
Arc	55	64	16.16	16.16	16.16
Arc	55	86	46.65	46.65	46.65
Arc	55	65	25.71	25.71	25.71
Arc	55	87	46.14	46.14	46.14
Arc	56	66	30.81	30.81	30.81
Arc	56	88	60.42	60.42	60.42
Arc	56	67	35.69	35.69	35.69
Arc	56	89	57.78	57.78	57.78
Arc	56	68	25.5	25.5	25.5
Arc	56	69	30.41	30.41	30.41
Arc	56	90	53.85	53.85	53.85
Arc	56	91	58.52	58.52	58.52
Arc	56	70	60.42	60.42	60.42
Arc	56	92	84.43	84.43	84.43
Arc	56	71	62.65	62.65	62.65
Arc	56	93	83.82	83.82	83.82
Arc	56	72	28.18	28.18	28.18
Arc	56	94	80.96	80.96	80.96
Arc	56	73	57.7	57.7	57.7
Arc	56	95	78.16	78.16	78.16
Arc	56	74	32.7	32.7	32.7
Arc	56	96	77.62	77.62	77.62
Arc	56	75	60.21	60.21	60.21
Arc	56	97	82.46	82.46	82.46
Arc	56	76	58.31	58.31	58.31
Arc	56	98	72.28	72.28	72.28
Arc	56	77	54.12	54.12	54.12
Arc	56	99	76.49	76.49	76.49
Arc	56	78	56.6	56.6	56.6
Arc	56	57	10.0	10.0	10.0
Arc	56	79	53.24	53.24	53.24
Arc	56	58	2.0	2.0	2.0
Arc	56	59	10.2	10.2	10.2
Arc	56	100	81.39	81.39	81.39
Arc	56	80	49.24	49.24	49.24
Arc	56	81	54.08	54.08	54.08
Arc	56	60	5.0	5.0	5.0
Arc	56	82	61.03	61.03	61.03
Arc	56	61	26.93	26.93	26.93
Arc	56	83	59.36	59.36	59.36
Arc	56	62	31.62	31.62	31.62
Arc	56	84	60.9	60.9	60.9
Arc	56	63	36.4	36.4	36.4
Arc	56	85	61.72	61.72	61.72
Arc	56	64	26.25	26.25	26.25
Arc	56	86	56.36	56.36	56.36
Arc	56	65	35.9	35.9	35.9
Arc	56	87	55.9	55.9	55.9
Arc	57	66	21.19	21.19	21.19
Arc	57	88	51.48	51.48	51.48
Arc	57	67	25.96	25.96	25.96
Arc	57	89	48.76	48.76	48.76
Arc	57	68	15.81	15.81	15.81
Arc	57	69	20.62	20.62	20.62
Arc	57	90	44.72	44.72	44.72
Arc	57	91	49.24	49.24	49.24
Arc	57	70	57.01	57.01	57.01
Arc	57	92	75.03	75.03	75.03
Arc	57	71	58.52	58.52	58.52
Arc	57	93	74.33	74.33	74.33
Arc	57	72	19.85	19.85	19.85
Arc	57	94	71.51	71.51	71.51
Arc	57	73	54.12	54.12	54.12
Arc	57	95	68.62	68.62	68.62
Arc	57	74	23.85	23.85	23.85
Arc	57	96	68.01	68.01	68.01
Arc	57	75	50.25	50.25	50.25
Arc	57	97	72.8	72.8	72.8
Arc	57	76	53.85	53.85	53.85
Arc	57	98	62.64	62.64	62.64
Arc	57	77	50.29	50.29	50.29
Arc	57	99	66.71	66.71	66.71
Arc	57	78	52.0	52.0	52.0
Arc	57	79	49.34	49.34	49.34
Arc	57	58	10.2	10.2	10.2
Arc	57	59	2.0	2.0	2.0
Arc	57	100	71.59	71.59	71.59
Arc	57	80	46.1	46.1	46.1
Arc	57	81	49.24	49.24	49.24
Arc	57	60	11.18	11.18	11.18
Arc	57	82	53.15	53.15	53.15
Arc	57	61	18.03	18.03	18.03
Arc	57	83	51.22	51.22	51.22
Arc	57	62	22.36	22.36	22.36
Arc	57	84	52.43	52.43	52.43
Arc	57	63	26.93	26.93	26.93
Arc	57	85	53.0	53.0	53.0
Arc	57	64	17.0	17.0	17.0
Arc	57	86	47.71	47.71	47.71
Arc	57	65	26.25	26.25	26.25
Arc	57	87	47.17	47.17	47.17
Arc	58	66	31.32	31.32	31.32
Arc	58	88	61.27	61.27	61.27
Arc	58	67	36.14	36.14	36.14
Arc	58	89	58.6	58.6	58.6
Arc	58	68	25.96	25.96	25.96
Arc	58	69	30.81	30.81	30.81
Arc	58	90	54.63	54.63	54.63
Arc	58	91	59.24	59.24	59.24
Arc	58	70	62.24	62.24	62.24
Arc	58	92	85.09	85.09	85.09
Arc	58	71	64.41	64.41	64.41
Arc	58	93	84.43	84.43	84.43
Arc	58	72	29.15	29.15	29.15
Arc	58	94	81.6	81.6	81.6
Arc	58	73	59.51	59.51	59.51
Arc	58	95	78.75	78.75	78.75
Arc	58	74	33.54	33.54	33.54
Arc	58	96	78.16	78.16	78.16
Arc	58	75	60.41	60.41	60.41
Arc	58	97	82.97	82.97	82.97
Arc	58	76	60.03	60.03	60.03
Arc	58	98	72.8	72.8	72.8
Arc	58	77	55.9	55.9	55.9
Arc	58	99	76.9	76.9	76.9
Arc	58	78	58.31	58.31	58.31
Arc	58	79	55.01	55.01	55.01
Arc	58	59	10.0	10.0	10.0
Arc	58	100	81.79	81.79	81.79
Arc	58	80	51.08	51.08	51.08
Arc	58	81	55.76	55.76	55.76
Arc	58	60	3.0	3.0	3.0
Arc	58	82	62.2	62.2	62.2
Arc	58	61	27.73	27.73	27.73
Arc	58	83	60.46	60.46	60.46
Arc	58	62	32.31	32.31	32.31
Arc	58	84	61.91	61.91	61.91
Arc	58	63	37.0	37.0	37.0
Arc	58	85	62.65	62.65	62.65
Arc	58	64	26.93	26.93	26.93
Arc	58	86	57.31	57.31	57.31
Arc	58	65	36.4	36.4	36.4
Arc	58	87	56.82	56.82	56.82
Arc	59	66	21.93	21.93	21.93
Arc	59	88	52.48	52.48	52.48
Arc	59	67	26.57	26.57	26.57
Arc	59	89	49.74	49.74	49.74
Arc	59	68	16.55	16.55	16.55
Arc	59	69	21.19	21.19	21.19
Arc	59	90	45.65	45.65	45.65
Arc	59	91	50.09	50.09	50.09
Arc	59	70	58.94	58.94	58.94
Arc	59	92	75.77	75.77	75.77
Arc	59	71	60.41	60.41	60.41
Arc	59	93	75.03	75.03	75.03
Arc	59	72	21.21	21.21	21.21
Arc	59	94	72.24	72.24	72.24
Arc	59	73	56.04	56.04	56.04
Arc	59	95	69.29	69.29	69.29
Arc	59	74	25.0	25.0	25.0
Arc	59	96	68.62	68.62	68.62
Arc	59	75	50.49	50.49	50.49
Arc	59	97	73.38	73.38	73.38
Arc	59	76	55.71	55.71	55.71
Arc	59	98	63.25	63.25	63.25
Arc	59	77	52.2	52.2	52.2
Arc	59	99	67.19	67.19	67.19
Arc	59	78	53.85	53.85	53.85
Arc	59	79	51.24	51.24	51.24
Arc	59	100	72.03	72.03	72.03
Arc	59	80	48.05	48.05	48.05
Arc	59	81	51.08	51.08	51.08
Arc	59	60	10.44	10.44	10.44
Arc	59	82	54.49	54.49	54.49
Arc	59	61	19.21	19.21	19.21
Arc	59	83	52.5	52.5	52.5
Arc	59	62	23.32	23.32	23.32
Arc	59	84	53.6	53.6	53.6
Arc	59	63	27.73	27.73	27.73
Arc	59	85	54.08	54.08	54.08
Arc	59	64	18.03	18.03	18.03
Arc	59	86	48.83	48.83	48.83
Arc	59	65	26.93	26.93	26.93
Arc	59	87	48.26	48.26	48.26
Arc	60	66	32.31	32.31	32.31
Arc	60	88	62.65	62.65	62.65
Arc	60	67	37.0	37.0	37.0
Arc	60	89	59.94	59.94	59.94
Arc	60	68	26.93	26.93	26.93
Arc	60	69	31.62	31.62	31.62
Arc	60	90	55.9	55.9	55.9
Arc	60	91	60.42	60.42	60.42
Arc	60	70	65.0	65.0	65.0
Arc	60	92	86.16	86.16	86.16
Arc	60	71	67.08	67.08	67.08
Arc	60	93	85.44	85.44	85.44
Arc	60	72	30.81	30.81	30.81
Arc	60	94	82.64	82.64	82.64
Arc	60	73	62.24	62.24	62.24
Arc	60	95	79.71	79.71	79.71
Arc	60	74	34.99	34.99	34.99
Arc	60	96	79.06	79.06	79.06
Arc	60	75	60.83	60.83	60.83
Arc	60	97	83.82	83.82	83.82
Arc	60	76	62.65	62.65	62.65
Arc	60	98	73.68	73.68	73.68
Arc	60	77	58.6	58.6	58.6
Arc	60	99	77.62	77.62	77.62
Arc	60	78	60.9	60.9	60.9
Arc	60	79	57.7	57.7	57.7
Arc	60	100	82.46	82.46	82.46
Arc	60	80	53.85	53.85	53.85
Arc	60	81	58.31	58.31	58.31
Arc	60	82	64.03	64.03	64.03
Arc	60	61	29.15	29.15	29.15
Arc	60	83	62.2	62.2	62.2
Arc	60	62	33.54	33.54	33.54
Arc	60	84	63.51	63.51	63.51
Arc	60	63	38.08	38.08	38.08
Arc	60	85	64.14	64.14	64.14
Arc	60	64	28.18	28.18	28.18
Arc	60	86	58.83	58.83	58.83
Arc	60	65	37.34	37.34	37.34
Arc	60	87	58.31	58.31	58.31
Arc	61	66	5.83	5.83	5.83
Arc	61	88	33.54	33.54	33.54
Arc	61	67	10.44	10.44	10.44
Arc	61	89	30.87	30.87	30.87
Arc	61	68	5.0	5.0	5.0
Arc	61	69	7.07	7.07	7.07
Arc	61	90	26.93	26.93	26.93
Arc	61	91	31.62	31.62	31.62
Arc	61	70	45.0	45.0	45.0
Arc	61	92	57.57	57.57	57.57
Arc	61	71	45.28	45.28	45.28
Arc	61	93	57.01	57.01	57.01
Arc	61	72	3.0	3.0	3.0
Arc	61	94	54.12	54.12	54.12
Arc	61	73	42.0	42.0	42.0
Arc	61	95	51.42	51.42	51.42
Arc	61	74	5.83	5.83	5.83
Arc	61	96	50.99	50.99	50.99
Arc	61	75	35.36	35.36	35.36
Arc	61	97	55.9	55.9	55.9
Arc	61	76	40.31	40.31	40.31
Arc	61	98	45.71	45.71	45.71
Arc	61	77	38.0	38.0	38.0
Arc	61	99	50.25	50.25	50.25
Arc	61	78	38.33	38.33	38.33
Arc	61	79	37.0	37.0	37.0
Arc	61	100	55.23	55.23	55.23
Arc	61	80	35.36	35.36	35.36
Arc	61	81	35.36	35.36	35.36
Arc	61	82	35.36	35.36	35.36
Arc	61	83	33.3	33.3	33.3
Arc	61	62	5.0	5.0	5.0
Arc	61	84	34.41	34.41	34.41
Arc	61	63	10.0	10.0	10.0
Arc	61	85	34.99	34.99	34.99
Arc	61	64	2.0	2.0	2.0
Arc	61	86	29.68	29.68	29.68
Arc	61	65	10.2	10.2	10.2
Arc	61	87	29.15	29.15	29.15
Arc	62	66	3.0	3.0	3.0
Arc	62	88	29.15	29.15	29.15
Arc	62	67	5.83	5.83	5.83
Arc	62	89	26.42	26.42	26.42
Arc	62	68	7.07	7.07	7.07
Arc	62	69	5.0	5.0	5.0
Arc	62	90	22.36	22.36	22.36
Arc	62	91	26.93	26.93	26.93
Arc	62	70	45.28	45.28	45.28
Arc	62	92	52.81	52.81	52.81
Arc	62	71	45.0	45.0	45.0
Arc	62	93	52.2	52.2	52.2
Arc	62	72	5.83	5.83	5.83
Arc	62	94	49.34	49.34	49.34
Arc	62	73	42.3	42.3	42.3
Arc	62	95	46.57	46.57	46.57
Arc	62	74	3.0	3.0	3.0
Arc	62	96	46.1	46.1	46.1
Arc	62	75	30.41	30.41	30.41
Arc	62	97	50.99	50.99	50.99
Arc	62	76	40.0	40.0	40.0
Arc	62	98	40.79	40.79	40.79
Arc	62	77	38.33	38.33	38.33
Arc	62	99	45.28	45.28	45.28
Arc	62	78	38.0	38.0	38.0
Arc	62	79	37.34	37.34	37.34
Arc	62	100	50.25	50.25	50.25
Arc	62	80	36.4	36.4	36.4
Arc	62	81	35.0	35.0	35.0
Arc	62	82	32.02	32.02	32.02
Arc	62	83	29.73	29.73	29.73
Arc	62	84	30.48	30.48	30.48
Arc	62	63	5.0	5.0	5.0
Arc	62	85	30.81	30.81	30.81
Arc	62	64	5.39	5.39	5.39
Arc	62	86	25.61	25.61	25.61
Arc	62	65	5.39	5.39	5.39
Arc	62	87	25.0	25.0	25.0
Arc	63	66	5.83	5.83	5.83
Arc	63	88	25.0	25.0	25.0
Arc	63	67	3.0	3.0	3.0
Arc	63	89	22.2	22.2	22.2
Arc	63	68	11.18	11.18	11.18
Arc	63	69	7.07	7.07	7.07
Arc	63	90	18.03	18.03	18.03
Arc	63	91	22.36	22.36	22.36
Arc	63	70	46.1	46.1	46.1
Arc	63	92	48.1	48.1	48.1
Arc	63	71	45.28	45.28	45.28
Arc	63	93	47.43	47.43	47.43
Arc	63	72	10.44	10.44	10.44
Arc	63	94	44.6	44.6	44.6
Arc	63	73	43.17	43.17	43.17
Arc	63	95	41.76	41.76	41.76
Arc	63	74	5.83	5.83	5.83
Arc	63	96	41.23	41.23	41.23
Arc	63	75	25.5	25.5	25.5
Arc	63	97	46.1	46.1	46.1
Arc	63	76	40.31	40.31	40.31
Arc	63	98	35.9	35.9	35.9
Arc	63	77	39.29	39.29	39.29
Arc	63	99	40.31	40.31	40.31
Arc	63	78	38.33	38.33	38.33
Arc	63	79	38.33	38.33	38.33
Arc	63	100	45.28	45.28	45.28
Arc	63	80	38.08	38.08	38.08
Arc	63	81	35.36	35.36	35.36
Arc	63	82	29.15	29.15	29.15
Arc	63	83	26.63	26.63	26.63
Arc	63	84	26.91	26.91	26.91
Arc	63	85	26.91	26.91	26.91
Arc	63	64	10.2	10.2	10.2
Arc	63	86	21.93	21.93	21.93
Arc	63	65	2.0	2.0	2.0
Arc	63	87	21.21	21.21	21.21
Arc	64	66	5.1	5.1	5.1
Arc	64	88	34.48	34.48	34.48
Arc	64	67	10.05	10.05	10.05
Arc	64	89	31.76	31.76	31.76
Arc	64	68	3.0	3.0	3.0
Arc	64	69	5.83	5.83	5.83
Arc	64	90	27.73	27.73	27.73
Arc	64	91	32.31	32.31	32.31
Arc	64	70	47.0	47.0	47.0
Arc	64	92	58.19	58.19	58.19
Arc	64	71	47.27	47.27	47.27
Arc	64	93	57.57	57.57	57.57
Arc	64	72	5.0	5.0	5.0
Arc	64	94	54.71	54.71	54.71
Arc	64	73	44.0	44.0	44.0
Arc	64	95	51.92	51.92	51.92
Arc	64	74	7.07	7.07	7.07
Arc	64	96	51.42	51.42	51.42
Arc	64	75	35.13	35.13	35.13
Arc	64	97	56.29	56.29	56.29
Arc	64	76	42.3	42.3	42.3
Arc	64	98	46.1	46.1	46.1
Arc	64	77	40.0	40.0	40.0
Arc	64	99	50.49	50.49	50.49
Arc	64	78	40.31	40.31	40.31
Arc	64	79	39.0	39.0	39.0
Arc	64	100	55.44	55.44	55.44
Arc	64	80	37.34	37.34	37.34
Arc	64	81	37.34	37.34	37.34
Arc	64	82	36.8	36.8	36.8
Arc	64	83	34.66	34.66	34.66
Arc	64	84	35.61	35.61	35.61
Arc	64	85	36.06	36.06	36.06
Arc	64	86	30.81	30.81	30.81
Arc	64	65	10.0	10.0	10.0
Arc	64	87	30.23	30.23	30.23
Arc	65	66	5.1	5.1	5.1
Arc	65	88	26.25	26.25	26.25
Arc	65	67	1.0	1.0	1.0
Arc	65	89	23.43	23.43	23.43
Arc	65	68	10.44	10.44	10.44
Arc	65	69	5.83	5.83	5.83
Arc	65	90	19.21	19.21	19.21
Arc	65	91	23.32	23.32	23.32
Arc	65	70	48.05	48.05	48.05
Arc	65	92	48.85	48.85	48.85
Arc	65	71	47.27	47.27	47.27
Arc	65	93	48.1	48.1	48.1
Arc	65	72	11.18	11.18	11.18
Arc	65	94	45.31	45.31	45.31
Arc	65	73	45.12	45.12	45.12
Arc	65	95	42.38	42.38	42.38
Arc	65	74	7.07	7.07	7.07
Arc	65	96	41.76	41.76	41.76
Arc	65	75	25.18	25.18	25.18
Arc	65	97	46.57	46.57	46.57
Arc	65	76	42.3	42.3	42.3
Arc	65	98	36.4	36.4	36.4
Arc	65	77	41.23	41.23	41.23
Arc	65	99	40.61	40.61	40.61
Arc	65	78	40.31	40.31	40.31
Arc	65	79	40.26	40.26	40.26
Arc	65	100	45.54	45.54	45.54
Arc	65	80	39.92	39.92	39.92
Arc	65	81	37.34	37.34	37.34
Arc	65	82	30.89	30.89	30.89
Arc	65	83	28.3	28.3	28.3
Arc	65	84	28.43	28.43	28.43
Arc	65	85	28.28	28.28	28.28
Arc	65	86	23.43	23.43	23.43
Arc	65	87	22.67	22.67	22.67
Arc	66	88	30.81	30.81	30.81
Arc	66	67	5.0	5.0	5.0
Arc	66	89	28.02	28.02	28.02
Arc	66	68	5.39	5.39	5.39
Arc	66	69	2.0	2.0	2.0
Arc	66	90	23.85	23.85	23.85
Arc	66	91	28.18	28.18	28.18
Arc	66	70	48.26	48.26	48.26
Arc	66	92	53.85	53.85	53.85
Arc	66	71	48.0	48.0	48.0
Arc	66	93	53.14	53.14	53.14
Arc	66	72	7.81	7.81	7.81
Arc	66	94	50.33	50.33	50.33
Arc	66	73	45.28	45.28	45.28
Arc	66	95	47.43	47.43	47.43
Arc	66	74	6.0	6.0	6.0
Arc	66	96	46.84	46.84	46.84
Arc	66	75	30.07	30.07	30.07
Arc	66	97	51.66	51.66	51.66
Arc	66	76	43.0	43.0	43.0
Arc	66	98	41.48	41.48	41.48
Arc	66	77	41.3	41.3	41.3
Arc	66	99	45.71	45.71	45.71
Arc	66	78	41.0	41.0	41.0
Arc	66	79	40.31	40.31	40.31
Arc	66	100	50.64	50.64	50.64
Arc	66	80	39.29	39.29	39.29
Arc	66	81	38.0	38.0	38.0
Arc	66	82	34.41	34.41	34.41
Arc	66	83	32.02	32.02	32.02
Arc	66	84	32.53	32.53	32.53
Arc	66	85	32.65	32.65	32.65
Arc	66	86	27.59	27.59	27.59
Arc	66	87	26.91	26.91	26.91
Arc	67	88	26.91	26.91	26.91
Arc	67	89	24.08	24.08	24.08
Arc	67	68	10.2	10.2	10.2
Arc	67	69	5.39	5.39	5.39
Arc	67	90	19.85	19.85	19.85
Arc	67	91	23.85	23.85	23.85
Arc	67	70	49.03	49.03	49.03
Arc	67	92	49.24	49.24	49.24
Arc	67	71	48.26	48.26	48.26
Arc	67	93	48.47	48.47	48.47
Arc	67	72	11.66	11.66	11.66
Arc	67	94	45.69	45.69	45.69
Arc	67	73	46.1	46.1	46.1
Arc	67	95	42.72	42.72	42.72
Arc	67	74	7.81	7.81	7.81
Arc	67	96	42.06	42.06	42.06
Arc	67	75	25.08	25.08	25.08
Arc	67	97	46.84	46.84	46.84
Arc	67	76	43.29	43.29	43.29
Arc	67	98	36.69	36.69	36.69
Arc	67	77	42.2	42.2	42.2
Arc	67	99	40.79	40.79	40.79
Arc	67	78	41.3	41.3	41.3
Arc	67	79	41.23	41.23	41.23
Arc	67	100	45.71	45.71	45.71
Arc	67	80	40.85	40.85	40.85
Arc	67	81	38.33	38.33	38.33
Arc	67	82	31.76	31.76	31.76
Arc	67	83	29.15	29.15	29.15
Arc	67	84	29.21	29.21	29.21
Arc	67	85	29.0	29.0	29.0
Arc	67	86	24.21	24.21	24.21
Arc	67	87	23.43	23.43	23.43
Arc	68	88	36.06	36.06	36.06
Arc	68	89	33.29	33.29	33.29
Arc	68	69	5.0	5.0	5.0
Arc	68	90	29.15	29.15	29.15
Arc	68	91	33.54	33.54	33.54
Arc	68	70	50.0	50.0	50.0
Arc	68	92	59.24	59.24	59.24
Arc	68	71	50.25	50.25	50.25
Arc	68	93	58.52	58.52	58.52
Arc	68	72	8.0	8.0	8.0
Arc	68	94	55.71	55.71	55.71
Arc	68	73	47.0	47.0	47.0
Arc	68	95	52.81	52.81	52.81
Arc	68	74	9.43	9.43	9.43
Arc	68	96	52.2	52.2	52.2
Arc	68	75	35.0	35.0	35.0
Arc	68	97	57.01	57.01	57.01
Arc	68	76	45.28	45.28	45.28
Arc	68	98	46.84	46.84	46.84
Arc	68	77	43.0	43.0	43.0
Arc	68	99	50.99	50.99	50.99
Arc	68	78	43.29	43.29	43.29
Arc	68	79	42.0	42.0	42.0
Arc	68	100	55.9	55.9	55.9
Arc	68	80	40.31	40.31	40.31
Arc	68	81	40.31	40.31	40.31
Arc	68	82	39.05	39.05	39.05
Arc	68	83	36.8	36.8	36.8
Arc	68	84	37.54	37.54	37.54
Arc	68	85	37.8	37.8	37.8
Arc	68	86	32.65	32.65	32.65
Arc	68	87	32.02	32.02	32.02
Arc	69	88	32.02	32.02	32.02
Arc	69	89	29.21	29.21	29.21
Arc	69	90	25.0	25.0	25.0
Arc	69	91	29.15	29.15	29.15
Arc	69	70	50.25	50.25	50.25
Arc	69	92	54.63	54.63	54.63
Arc	69	71	50.0	50.0	50.0
Arc	69	93	53.85	53.85	53.85
Arc	69	72	9.43	9.43	9.43
Arc	69	94	51.08	51.08	51.08
Arc	69	73	47.27	47.27	47.27
Arc	69	95	48.1	48.1	48.1
Arc	69	74	8.0	8.0	8.0
Arc	69	96	47.43	47.43	47.43
Arc	69	75	30.0	30.0	30.0
Arc	69	97	52.2	52.2	52.2
Arc	69	76	45.0	45.0	45.0
Arc	69	98	42.06	42.06	42.06
Arc	69	77	43.29	43.29	43.29
Arc	69	99	46.1	46.1	46.1
Arc	69	78	43.0	43.0	43.0
Arc	69	79	42.3	42.3	42.3
Arc	69	100	50.99	50.99	50.99
Arc	69	80	41.23	41.23	41.23
Arc	69	81	40.0	40.0	40.0
Arc	69	82	36.06	36.06	36.06
Arc	69	83	33.6	33.6	33.6
Arc	69	84	33.97	33.97	33.97
Arc	69	85	33.97	33.97	33.97
Arc	69	86	29.0	29.0	29.0
Arc	69	87	28.28	28.28	28.28
Arc	70	88	42.43	42.43	42.43
Arc	70	89	42.52	42.52	42.52
Arc	70	90	43.01	43.01	43.01
Arc	70	91	46.1	46.1	46.1
Arc	70	92	61.72	61.72	61.72
Arc	70	71	5.0	5.0	5.0
Arc	70	93	62.65	62.65	62.65
Arc	70	72	42.0	42.0	42.0
Arc	70	94	60.03	60.03	60.03
Arc	70	73	3.0	3.0	3.0
Arc	70	95	59.91	59.91	59.91
Arc	70	74	42.3	42.3	42.3
Arc	70	96	61.03	61.03	61.03
Arc	70	75	61.03	61.03	61.03
Arc	70	97	65.19	65.19	65.19
Arc	70	76	7.07	7.07	7.07
Arc	70	98	58.26	58.26	58.26
Arc	70	77	7.0	7.0	7.0
Arc	70	99	64.03	64.03	64.03
Arc	70	78	8.6	8.6	8.6
Arc	70	79	8.0	8.0	8.0
Arc	70	100	68.01	68.01	68.01
Arc	70	80	11.18	11.18	11.18
Arc	70	81	11.18	11.18	11.18
Arc	70	82	32.02	32.02	32.02
Arc	70	83	33.97	33.97	33.97
Arc	70	84	37.54	37.54	37.54
Arc	70	85	40.36	40.36	40.36
Arc	70	86	38.29	38.29	38.29
Arc	70	87	39.05	39.05	39.05
Arc	71	88	39.05	39.05	39.05
Arc	71	89	39.41	39.41	39.41
Arc	71	90	40.31	40.31	40.31
Arc	71	91	43.01	43.01	43.01
Arc	71	92	57.31	57.31	57.31
Arc	71	93	58.31	58.31	58.31
Arc	71	72	42.3	42.3	42.3
Arc	71	94	55.76	55.76	55.76
Arc	71	73	5.83	5.83	5.83
Arc	71	95	55.8	55.8	55.8
Arc	71	74	42.0	42.0	42.0
Arc	71	96	57.01	57.01	57.01
Arc	71	75	58.31	58.31	58.31
Arc	71	97	61.03	61.03	61.03
Arc	71	76	5.0	5.0	5.0
Arc	71	98	54.49	54.49	54.49
Arc	71	77	8.6	8.6	8.6
Arc	71	99	60.21	60.21	60.21
Arc	71	78	7.0	7.0	7.0
Arc	71	79	9.43	9.43	9.43
Arc	71	100	64.03	64.03	64.03
Arc	71	80	14.14	14.14	14.14
Arc	71	81	10.0	10.0	10.0
Arc	71	82	28.28	28.28	28.28
Arc	71	83	30.48	30.48	30.48
Arc	71	84	33.97	33.97	33.97
Arc	71	85	36.8	36.8	36.8
Arc	71	86	35.23	35.23	35.23
Arc	71	87	36.06	36.06	36.06
Arc	72	88	32.31	32.31	32.31
Arc	72	89	29.73	29.73	29.73
Arc	72	90	25.96	25.96	25.96
Arc	72	91	30.81	30.81	30.81
Arc	72	92	56.75	56.75	56.75
Arc	72	93	56.29	56.29	56.29
Arc	72	94	53.37	53.37	53.37
Arc	72	73	39.0	39.0	39.0
Arc	72	95	50.8	50.8	50.8
Arc	72	74	5.0	5.0	5.0
Arc	72	96	50.49	50.49	50.49
Arc	72	75	35.9	35.9	35.9
